chrM	0	10340	16571	0.623982
chrM	1	4377	16571	0.264136
chrM	2	1544	16571	0.0931748
chrM	3	255	16571	0.0153883
chrM	4	55	16571	0.00331905
chr1	0	245299748	249250621	0.984149
chr1	1	3909319	249250621	0.0156843
chr1	2	39498	249250621	0.000158467
chr1	3	683	249250621	2.74021e-06
chr1	4	112	249250621	4.49347e-07
chr1	5	119	249250621	4.77431e-07
chr1	6	61	249250621	2.44734e-07
chr1	7	51	249250621	2.04613e-07
chr1	8	81	249250621	3.24974e-07
chr1	9	43	249250621	1.72517e-07
chr1	10	40	249250621	1.60481e-07
chr1	11	83	249250621	3.32998e-07
chr1	12	92	249250621	3.69106e-07
chr1	13	79	249250621	3.1695e-07
chr1	14	67	249250621	2.68806e-07
chr1	15	49	249250621	1.96589e-07
chr1	16	40	249250621	1.60481e-07
chr1	17	38	249250621	1.52457e-07
chr1	18	27	249250621	1.08325e-07
chr1	19	27	249250621	1.08325e-07
chr1	20	24	249250621	9.62886e-08
chr1	21	23	249250621	9.22766e-08
chr1	22	17	249250621	6.82044e-08
chr1	23	34	249250621	1.36409e-07
chr1	24	33	249250621	1.32397e-07
chr1	25	28	249250621	1.12337e-07
chr1	26	9	249250621	3.61082e-08
chr1	27	10	249250621	4.01203e-08
chr1	28	14	249250621	5.61684e-08
chr1	29	10	249250621	4.01203e-08
chr1	30	12	249250621	4.81443e-08
chr1	31	12	249250621	4.81443e-08
chr1	32	21	249250621	8.42525e-08
chr1	33	34	249250621	1.36409e-07
chr1	34	21	249250621	8.42525e-08
chr1	35	20	249250621	8.02405e-08
chr1	36	21	249250621	8.42525e-08
chr1	37	9	249250621	3.61082e-08
chr1	38	11	249250621	4.41323e-08
chr1	39	1	249250621	4.01203e-09
chr2	0	239088964	243199373	0.983099
chr2	1	4058625	243199373	0.0166885
chr2	2	43623	243199373	0.000179371
chr2	3	3484	243199373	1.43257e-05
chr2	4	1838	243199373	7.55759e-06
chr2	5	1152	243199373	4.73685e-06
chr2	6	699	243199373	2.87418e-06
chr2	7	422	243199373	1.7352e-06
chr2	8	204	243199373	8.38818e-07
chr2	9	189	243199373	7.7714e-07
chr2	10	38	243199373	1.5625e-07
chr2	11	31	243199373	1.27467e-07
chr2	12	19	243199373	7.81252e-08
chr2	13	38	243199373	1.5625e-07
chr2	14	18	243199373	7.40134e-08
chr2	15	6	243199373	2.46711e-08
chr2	16	8	243199373	3.28948e-08
chr2	17	4	243199373	1.64474e-08
chr2	18	6	243199373	2.46711e-08
chr2	19	5	243199373	2.05593e-08
chr3	0	195861183	198022430	0.989086
chr3	1	2149532	198022430	0.010855
chr3	2	11590	198022430	5.85287e-05
chr3	3	27	198022430	1.36348e-07
chr3	4	4	198022430	2.01997e-08
chr3	5	3	198022430	1.51498e-08
chr3	6	8	198022430	4.03995e-08
chr3	7	1	198022430	5.04993e-09
chr3	8	4	198022430	2.01997e-08
chr3	9	9	198022430	4.54494e-08
chr3	10	2	198022430	1.00999e-08
chr3	11	2	198022430	1.00999e-08
chr3	12	3	198022430	1.51498e-08
chr3	13	8	198022430	4.03995e-08
chr3	14	12	198022430	6.05992e-08
chr3	15	6	198022430	3.02996e-08
chr3	16	1	198022430	5.04993e-09
chr3	17	4	198022430	2.01997e-08
chr3	18	1	198022430	5.04993e-09
chr3	19	12	198022430	6.05992e-08
chr3	20	2	198022430	1.00999e-08
chr3	21	9	198022430	4.54494e-08
chr3	22	2	198022430	1.00999e-08
chr3	23	5	198022430	2.52497e-08
chr4	0	188899887	191154276	0.988206
chr4	1	2235768	191154276	0.0116961
chr4	2	16508	191154276	8.63596e-05
chr4	3	1143	191154276	5.97946e-06
chr4	4	542	191154276	2.83541e-06
chr4	5	264	191154276	1.38108e-06
chr4	6	71	191154276	3.71428e-07
chr4	7	71	191154276	3.71428e-07
chr4	8	22	191154276	1.1509e-07
chr5	0	178778037	180915260	0.988187
chr5	1	2123110	180915260	0.0117354
chr5	2	13552	180915260	7.4908e-05
chr5	3	411	180915260	2.27178e-06
chr5	4	147	180915260	8.12535e-07
chr5	5	3	180915260	1.65823e-08
chr6	0	168410168	171115067	0.984193
chr6	1	2679906	171115067	0.0156614
chr6	2	21081	171115067	0.000123198
chr6	3	336	171115067	1.96359e-06
chr6	4	393	171115067	2.2967e-06
chr6	5	389	171115067	2.27332e-06
chr6	6	242	171115067	1.41425e-06
chr6	7	304	171115067	1.77658e-06
chr6	8	306	171115067	1.78827e-06
chr6	9	352	171115067	2.0571e-06
chr6	10	419	171115067	2.44864e-06
chr6	11	298	171115067	1.74152e-06
chr6	12	278	171115067	1.62464e-06
chr6	13	216	171115067	1.26231e-06
chr6	14	147	171115067	8.59071e-07
chr6	15	95	171115067	5.55182e-07
chr6	16	55	171115067	3.21421e-07
chr6	17	32	171115067	1.87009e-07
chr6	18	27	171115067	1.57789e-07
chr6	19	12	171115067	7.01282e-08
chr6	20	3	171115067	1.75321e-08
chr6	21	8	171115067	4.67522e-08
chr7	0	155710984	159138663	0.978461
chr7	1	3381721	159138663	0.0212502
chr7	2	42497	159138663	0.000267044
chr7	3	1138	159138663	7.151e-06
chr7	4	517	159138663	3.24874e-06
chr7	5	327	159138663	2.05481e-06
chr7	6	338	159138663	2.12393e-06
chr7	7	253	159138663	1.58981e-06
chr7	8	183	159138663	1.14994e-06
chr7	9	167	159138663	1.0494e-06
chr7	10	141	159138663	8.8602e-07
chr7	11	145	159138663	9.11155e-07
chr7	12	110	159138663	6.91221e-07
chr7	13	66	159138663	4.14733e-07
chr7	14	38	159138663	2.38785e-07
chr7	15	24	159138663	1.50812e-07
chr7	16	12	159138663	7.54059e-08
chr7	17	1	159138663	6.28383e-09
chr7	18	1	159138663	6.28383e-09
chr8	0	144138949	146364022	0.984798
chr8	1	2198094	146364022	0.015018
chr8	2	21755	146364022	0.000148636
chr8	3	2621	146364022	1.79074e-05
chr8	4	1299	146364022	8.87513e-06
chr8	5	646	146364022	4.41365e-06
chr8	6	324	146364022	2.21366e-06
chr8	7	188	146364022	1.28447e-06
chr8	8	67	146364022	4.57763e-07
chr8	9	47	146364022	3.21117e-07
chr8	10	14	146364022	9.56519e-08
chr8	11	18	146364022	1.22981e-07
chr9	0	140103546	141213431	0.99214
chr9	1	1104098	141213431	0.00781865
chr9	2	5157	141213431	3.65192e-05
chr9	3	354	141213431	2.50684e-06
chr9	4	141	141213431	9.98489e-07
chr9	5	30	141213431	2.12444e-07
chr9	6	73	141213431	5.16948e-07
chr9	7	32	141213431	2.26607e-07
chr10	0	133485338	135534747	0.984879
chr10	1	2018203	135534747	0.0148907
chr10	2	19157	135534747	0.000141344
chr10	3	2320	135534747	1.71174e-05
chr10	4	1634	135534747	1.20559e-05
chr10	5	1448	135534747	1.06836e-05
chr10	6	981	135534747	7.238e-06
chr10	7	676	135534747	4.98765e-06
chr10	8	596	135534747	4.3974e-06
