1	0	244856974	249250621	0.982373
1	1	4322116	249250621	0.0173404
1	2	69884	249250621	0.000280376
1	3	1541	249250621	6.18253e-06
1	4	56	249250621	2.24673e-07
1	5	5	249250621	2.00601e-08
1	6	21	249250621	8.42525e-08
1	7	24	249250621	9.62886e-08
2	0	240292703	243199373	0.988048
2	1	2872791	243199373	0.0118125
2	2	32872	243199373	0.000135165
2	3	612	243199373	2.51645e-06
2	4	54	243199373	2.2204e-07
2	5	56	243199373	2.30264e-07
2	6	8	243199373	3.28948e-08
2	7	28	243199373	1.15132e-07
2	8	10	243199373	4.11185e-08
2	9	6	243199373	2.46711e-08
2	10	9	243199373	3.70067e-08
2	11	12	243199373	4.93422e-08
2	12	4	243199373	1.64474e-08
2	13	4	243199373	1.64474e-08
2	14	12	243199373	4.93422e-08
2	15	3	243199373	1.23356e-08
2	16	3	243199373	1.23356e-08
2	17	8	243199373	3.28948e-08
2	18	5	243199373	2.05593e-08
2	19	1	243199373	4.11185e-09
2	20	2	243199373	8.22371e-09
2	21	3	243199373	1.23356e-08
2	22	1	243199373	4.11185e-09
2	23	1	243199373	4.11185e-09
2	24	3	243199373	1.23356e-08
2	25	1	243199373	4.11185e-09
2	26	2	243199373	8.22371e-09
2	27	3	243199373	1.23356e-08
2	28	4	243199373	1.64474e-08
2	29	9	243199373	3.70067e-08
2	30	8	243199373	3.28948e-08
2	31	4	243199373	1.64474e-08
2	32	13	243199373	5.34541e-08
2	33	9	243199373	3.70067e-08
2	34	3	243199373	1.23356e-08
2	35	4	243199373	1.64474e-08
2	36	2	243199373	8.22371e-09
2	37	1	243199373	4.11185e-09
2	38	11	243199373	4.52304e-08
2	39	23	243199373	9.45726e-08
2	42	1	243199373	4.11185e-09
2	43	1	243199373	4.11185e-09
2	45	2	243199373	8.22371e-09
2	47	2	243199373	8.22371e-09
2	58	1	243199373	4.11185e-09
2	59	1	243199373	4.11185e-09
2	60	1	243199373	4.11185e-09
2	61	1	243199373	4.11185e-09
2	63	1	243199373	4.11185e-09
2	64	1	243199373	4.11185e-09
2	65	2	243199373	8.22371e-09
2	66	1	243199373	4.11185e-09
2	67	1	243199373	4.11185e-09
2	68	2	243199373	8.22371e-09
2	69	1	243199373	4.11185e-09
2	70	1	243199373	4.11185e-09
2	72	1	243199373	4.11185e-09
2	73	1	243199373	4.11185e-09
2	74	1	243199373	4.11185e-09
2	75	1	243199373	4.11185e-09
2	86	2	243199373	8.22371e-09
2	88	1	243199373	4.11185e-09
2	89	1	243199373	4.11185e-09
2	91	1	243199373	4.11185e-09
2	93	1	243199373	4.11185e-09
2	96	2	243199373	8.22371e-09
2	99	1	243199373	4.11185e-09
2	102	1	243199373	4.11185e-09
2	105	1	243199373	4.11185e-09
2	111	1	243199373	4.11185e-09
2	117	1	243199373	4.11185e-09
2	119	1	243199373	4.11185e-09
2	120	1	243199373	4.11185e-09
2	121	1	243199373	4.11185e-09
2	122	1	243199373	4.11185e-09
2	123	1	243199373	4.11185e-09
2	124	2	243199373	8.22371e-09
2	125	1	243199373	4.11185e-09
2	126	2	243199373	8.22371e-09
2	127	3	243199373	1.23356e-08
2	128	1	243199373	4.11185e-09
2	129	6	243199373	2.46711e-08
2	130	4	243199373	1.64474e-08
2	131	3	243199373	1.23356e-08
2	132	1	243199373	4.11185e-09
3	0	194682984	198022430	0.983136
3	1	3294297	198022430	0.016636
3	2	44444	198022430	0.000224439
3	3	705	198022430	3.5602e-06
4	0	188843103	191154276	0.987909
4	1	2284922	191154276	0.0119533
4	2	25594	191154276	0.000133892
4	3	638	191154276	3.33762e-06
4	4	19	191154276	9.93962e-08
5	0	178816037	180915260	0.988397
5	1	2074877	180915260	0.0114688
5	2	23718	180915260	0.0001311
5	3	575	180915260	3.17828e-06
5	4	53	180915260	2.92955e-07
6	0	169151376	171115067	0.988524
6	1	1941440	171115067	0.0113458
6	2	20067	171115067	0.000117272
6	3	711	171115067	4.1551e-06
6	4	414	171115067	2.41942e-06
6	5	239	171115067	1.39672e-06
6	6	152	171115067	8.88291e-07
6	7	116	171115067	6.77906e-07
6	8	78	171115067	4.55834e-07
6	9	82	171115067	4.7921e-07
6	10	86	171115067	5.02586e-07
6	11	87	171115067	5.0843e-07
6	12	83	171115067	4.85054e-07
6	13	45	171115067	2.62981e-07
6	14	40	171115067	2.33761e-07
6	15	24	171115067	1.40256e-07
6	16	21	171115067	1.22724e-07
6	17	6	171115067	3.50641e-08
7	0	156624025	159138663	0.984199
7	1	2479398	159138663	0.0155801
7	2	34092	159138663	0.000214228
7	3	743	159138663	4.66888e-06
7	4	274	159138663	1.72177e-06
7	5	47	159138663	2.9534e-07
7	6	27	159138663	1.69663e-07
7	7	24	159138663	1.50812e-07
7	8	21	159138663	1.3196e-07
7	9	10	159138663	6.28383e-08
7	10	2	159138663	1.25677e-08
8	0	144251256	146364022	0.985565
8	1	2083305	146364022	0.0142337
8	2	27464	146364022	0.000187642
8	3	1212	146364022	8.28072e-06
8	4	223	146364022	1.5236e-06
8	5	265	146364022	1.81055e-06
8	6	167	146364022	1.14099e-06
8	7	72	146364022	4.91924e-07
8	8	21	146364022	1.43478e-07
8	9	30	146364022	2.04968e-07
8	10	7	146364022	4.7826e-08
9	0	139937281	141213431	0.990963
9	1	1261978	141213431	0.00893667
9	2	13662	141213431	9.67472e-05
9	3	492	141213431	3.48409e-06
9	4	18	141213431	1.27467e-07
10	0	133998274	135534747	0.988664
10	1	1519368	135534747	0.0112102
10	2	16583	135534747	0.000122352
10	3	472	135534747	3.4825e-06
10	4	50	135534747	3.68909e-07
11	0	132838024	135006516	0.983938
11	1	2140870	135006516	0.0158575
11	2	27007	135006516	0.000200042
11	3	594	135006516	4.39979e-06
11	4	21	135006516	1.55548e-07
12	0	132526407	133851895	0.990097
12	1	1312205	133851895	0.00980341
12	2	12976	133851895	9.6943e-05
12	3	221	133851895	1.65108e-06
12	4	34	133851895	2.54012e-07
12	5	2	133851895	1.49419e-08
12	6	2	133851895	1.49419e-08
12	9	2	133851895	1.49419e-08
12	10	2	133851895	1.49419e-08
12	11	44	133851895	3.28722e-07
13	0	114407699	115169878	0.993382
13	1	755325	115169878	0.00655836
13	2	6737	115169878	5.84962e-05
13	3	117	115169878	1.01589e-06
14	0	105544341	107349540	0.983184
14	1	1777419	107349540	0.0165573
14	2	27247	107349540	0.000253816
14	3	495	107349540	4.6111e-06
14	4	38	107349540	3.53984e-07
15	0	101836251	102531392	0.99322
15	1	688008	102531392	0.00671022
15	2	6907	102531392	6.73647e-05
15	3	226	102531392	2.2042e-06
16	0	89503991	90354753	0.990584
16	1	824363	90354753	0.00912363
16	2	15294	90354753	0.000169266
16	3	3359	90354753	3.71757e-05
16	4	2195	90354753	2.42931e-05
16	5	1304	90354753	1.4432e-05
16	6	930	90354753	1.02928e-05
16	7	734	90354753	8.12353e-06
16	8	707	90354753	7.82471e-06
16	9	503	90354753	5.56695e-06
16	10	340	90354753	3.76295e-06
16	11	246	90354753	2.7226e-06
16	12	220	90354753	2.43485e-06
16	13	194	90354753	2.14709e-06
16	14	110	90354753	1.21742e-06
16	15	56	90354753	6.19779e-07
16	16	59	90354753	6.52982e-07
16	17	40	90354753	4.42699e-07
16	18	40	90354753	4.42699e-07
16	19	19	90354753	2.10282e-07
16	20	13	90354753	1.43877e-07
16	21	9	90354753	9.96074e-08
16	22	12	90354753	1.3281e-07
16	23	5	90354753	5.53374e-08
16	24	10	90354753	1.10675e-07
17	0	80201390	81195210	0.98776
17	1	980618	81195210	0.0120773
17	2	12679	81195210	0.000156155
17	3	395	81195210	4.86482e-06
17	4	79	81195210	9.72964e-07
17	5	21	81195210	2.58636e-07
17	6	28	81195210	3.44848e-07
18	0	77181496	78077248	0.988527
18	1	885954	78077248	0.0113471
18	2	9748	78077248	0.000124851
18	3	50	78077248	6.40391e-07
19	0	58007249	59128983	0.981029
19	1	1102241	59128983	0.0186413
19	2	18894	59128983	0.000319539
19	3	525	59128983	8.87889e-06
19	4	74	59128983	1.2515e-06
20	0	62014870	63025520	0.983964
20	1	997318	63025520	0.015824
20	2	13007	63025520	0.000206377
20	3	282	63025520	4.47438e-06
20	4	43	63025520	6.82263e-07
21	0	47852088	48129895	0.994228
21	1	274668	48129895	0.00570681
21	2	2959	48129895	6.14795e-05
21	3	156	48129895	3.24123e-06
21	4	24	48129895	4.98651e-07
22	0	50842155	51304566	0.990987
22	1	456044	51304566	0.00888896
22	2	6045	51304566	0.000117826
22	3	322	51304566	6.27624e-06
X	0	154126686	155270560	0.992633
X	1	1133221	155270560	0.00729836
X	2	10147	155270560	6.53504e-05
X	3	489	155270560	3.14934e-06
X	4	17	155270560	1.09486e-07
Y	0	59369073	59373566	0.999924
Y	1	4186	59373566	7.05028e-05
Y	2	257	59373566	4.32853e-06
