1	0	245151535	249250621	0.983554
1	1	4041306	249250621	0.0162138
1	2	56600	249250621	0.000227081
1	3	1076	249250621	4.31694e-06
1	4	104	249250621	4.17251e-07
2	0	240262712	243199373	0.987925
2	1	2903968	243199373	0.0119407
2	2	31428	243199373	0.000129227
2	3	716	243199373	2.94409e-06
2	4	115	243199373	4.72863e-07
2	5	111	243199373	4.56416e-07
2	6	38	243199373	1.5625e-07
2	7	69	243199373	2.83718e-07
2	8	10	243199373	4.11185e-08
2	9	5	243199373	2.05593e-08
2	10	2	243199373	8.22371e-09
2	11	6	243199373	2.46711e-08
2	12	6	243199373	2.46711e-08
2	13	4	243199373	1.64474e-08
2	14	8	243199373	3.28948e-08
2	15	4	243199373	1.64474e-08
2	16	5	243199373	2.05593e-08
2	17	3	243199373	1.23356e-08
2	18	5	243199373	2.05593e-08
2	19	2	243199373	8.22371e-09
2	20	3	243199373	1.23356e-08
2	21	4	243199373	1.64474e-08
2	23	5	243199373	2.05593e-08
2	24	33	243199373	1.35691e-07
2	25	8	243199373	3.28948e-08
2	26	1	243199373	4.11185e-09
2	27	2	243199373	8.22371e-09
2	28	9	243199373	3.70067e-08
2	29	9	243199373	3.70067e-08
2	30	18	243199373	7.40134e-08
2	31	3	243199373	1.23356e-08
2	33	1	243199373	4.11185e-09
2	34	1	243199373	4.11185e-09
2	37	1	243199373	4.11185e-09
2	40	1	243199373	4.11185e-09
2	43	1	243199373	4.11185e-09
2	44	1	243199373	4.11185e-09
2	45	2	243199373	8.22371e-09
2	46	1	243199373	4.11185e-09
2	47	4	243199373	1.64474e-08
2	48	1	243199373	4.11185e-09
2	49	2	243199373	8.22371e-09
2	50	1	243199373	4.11185e-09
2	51	1	243199373	4.11185e-09
2	54	1	243199373	4.11185e-09
2	57	1	243199373	4.11185e-09
2	60	1	243199373	4.11185e-09
2	61	1	243199373	4.11185e-09
2	64	1	243199373	4.11185e-09
2	66	1	243199373	4.11185e-09
2	67	1	243199373	4.11185e-09
2	69	1	243199373	4.11185e-09
2	70	1	243199373	4.11185e-09
2	71	1	243199373	4.11185e-09
2	73	2	243199373	8.22371e-09
2	74	1	243199373	4.11185e-09
2	76	1	243199373	4.11185e-09
2	78	1	243199373	4.11185e-09
2	80	1	243199373	4.11185e-09
2	81	2	243199373	8.22371e-09
2	83	1	243199373	4.11185e-09
2	84	1	243199373	4.11185e-09
2	85	1	243199373	4.11185e-09
2	88	2	243199373	8.22371e-09
2	89	1	243199373	4.11185e-09
2	90	3	243199373	1.23356e-08
2	91	12	243199373	4.93422e-08
2	92	1	243199373	4.11185e-09
2	93	1	243199373	4.11185e-09
2	94	2	243199373	8.22371e-09
3	0	196036225	198022430	0.98997
3	1	1969573	198022430	0.00994621
3	2	16319	198022430	8.24099e-05
3	3	313	198022430	1.58063e-06
4	0	188273616	191154276	0.98493
4	1	2846838	191154276	0.0148929
4	2	33058	191154276	0.000172939
4	3	711	191154276	3.71951e-06
4	4	32	191154276	1.67404e-07
4	5	4	191154276	2.09255e-08
4	6	4	191154276	2.09255e-08
4	7	13	191154276	6.80079e-08
5	0	178978926	180915260	0.989297
5	1	1917699	180915260	0.0106
5	2	18318	180915260	0.000101252
5	3	303	180915260	1.67482e-06
5	4	14	180915260	7.73843e-08
6	0	168390341	171115067	0.984077
6	1	2691871	171115067	0.0157313
6	2	30678	171115067	0.000179283
6	3	776	171115067	4.53496e-06
6	4	356	171115067	2.08047e-06
6	5	245	171115067	1.43178e-06
6	6	144	171115067	8.41539e-07
