chrM	0	9967	16571	0.601472
chrM	1	4116	16571	0.248386
chrM	2	1884	16571	0.113693
chrM	3	430	16571	0.0259489
chrM	4	107	16571	0.00645706
chrM	5	54	16571	0.0032587
chrM	6	13	16571	0.000784503
chr1	0	245459813	249250621	0.984791
chr1	1	3618592	249250621	0.0145179
chr1	2	162274	249250621	0.000651048
chr1	3	8078	249250621	3.24091e-05
chr1	4	653	249250621	2.61985e-06
chr1	5	81	249250621	3.24974e-07
chr1	6	34	249250621	1.36409e-07
chr1	7	4	249250621	1.60481e-08
chr1	8	7	249250621	2.80842e-08
chr1	9	6	249250621	2.40722e-08
chr1	10	15	249250621	6.01804e-08
chr1	11	28	249250621	1.12337e-07
chr1	12	28	249250621	1.12337e-07
chr1	13	28	249250621	1.12337e-07
chr1	14	34	249250621	1.36409e-07
chr1	15	46	249250621	1.84553e-07
chr1	16	55	249250621	2.20661e-07
chr1	17	76	249250621	3.04914e-07
chr1	18	53	249250621	2.12637e-07
chr1	19	48	249250621	1.92577e-07
chr1	20	42	249250621	1.68505e-07
chr1	21	22	249250621	8.82646e-08
chr1	22	33	249250621	1.32397e-07
chr1	23	41	249250621	1.64493e-07
chr1	24	44	249250621	1.76529e-07
chr1	25	30	249250621	1.20361e-07
chr1	26	31	249250621	1.24373e-07
chr1	27	33	249250621	1.32397e-07
chr1	28	33	249250621	1.32397e-07
chr1	29	31	249250621	1.24373e-07
chr1	30	24	249250621	9.62886e-08
chr1	31	23	249250621	9.22766e-08
chr1	32	28	249250621	1.12337e-07
chr1	33	24	249250621	9.62886e-08
chr1	34	7	249250621	2.80842e-08
chr1	35	9	249250621	3.61082e-08
chr1	36	7	249250621	2.80842e-08
chr1	37	16	249250621	6.41924e-08
chr1	38	7	249250621	2.80842e-08
chr1	39	12	249250621	4.81443e-08
chr1	40	17	249250621	6.82044e-08
chr1	41	16	249250621	6.41924e-08
chr1	42	18	249250621	7.22165e-08
chr1	43	17	249250621	6.82044e-08
chr1	44	18	249250621	7.22165e-08
chr1	45	20	249250621	8.02405e-08
chr1	46	24	249250621	9.62886e-08
chr1	47	13	249250621	5.21563e-08
chr1	48	5	249250621	2.00601e-08
chr1	49	5	249250621	2.00601e-08
chr1	50	4	249250621	1.60481e-08
chr1	51	3	249250621	1.20361e-08
chr1	52	2	249250621	8.02405e-09
chr1	53	3	249250621	1.20361e-08
chr1	54	5	249250621	2.00601e-08
chr1	55	1	249250621	4.01203e-09
chr2	0	239543526	243199373	0.984968
chr2	1	3495725	243199373	0.0143739
chr2	2	146672	243199373	0.000603094
chr2	3	9081	243199373	3.73397e-05
chr2	4	1869	243199373	7.68505e-06
chr2	5	1023	243199373	4.20643e-06
chr2	6	579	243199373	2.38076e-06
chr2	7	280	243199373	1.15132e-06
chr2	8	207	243199373	8.51154e-07
chr2	9	173	243199373	7.11351e-07
chr2	10	99	243199373	4.07073e-07
chr2	11	62	243199373	2.54935e-07
chr2	12	21	243199373	8.63489e-08
chr2	13	21	243199373	8.63489e-08
chr2	14	22	243199373	9.04608e-08
chr2	15	13	243199373	5.34541e-08
chr3	0	195348896	198022430	0.986499
chr3	1	2562743	198022430	0.0129417
chr3	2	105140	198022430	0.00053095
chr3	3	5192	198022430	2.62193e-05
chr3	4	326	198022430	1.64628e-06
chr3	5	28	198022430	1.41398e-07
chr3	6	3	198022430	1.51498e-08
chr3	7	8	198022430	4.03995e-08
chr3	8	8	198022430	4.03995e-08
chr3	9	15	198022430	7.5749e-08
chr3	10	6	198022430	3.02996e-08
chr3	11	8	198022430	4.03995e-08
chr3	12	5	198022430	2.52497e-08
chr3	13	1	198022430	5.04993e-09
chr3	14	3	198022430	1.51498e-08
chr3	15	7	198022430	3.53495e-08
chr3	16	6	198022430	3.02996e-08
chr3	17	17	198022430	8.58489e-08
chr3	18	12	198022430	6.05992e-08
chr3	19	5	198022430	2.52497e-08
chr3	20	1	198022430	5.04993e-09
chr4	0	189291781	191154276	0.990257
chr4	1	1790816	191154276	0.00936843
chr4	2	68152	191154276	0.000356529
chr4	3	3168	191154276	1.6573e-05
chr4	4	319	191154276	1.66881e-06
chr4	5	40	191154276	2.09255e-07
chr5	0	179046177	180915260	0.989669
chr5	1	1798016	180915260	0.00993844
chr5	2	67731	180915260	0.00037438
chr5	3	3124	180915260	1.72678e-05
chr5	4	210	180915260	1.16076e-06
chr5	5	2	180915260	1.10549e-08
chr6	0	169301560	171115067	0.989402
chr6	1	1734067	171115067	0.0101339
chr6	2	72937	171115067	0.000426245
chr6	3	3777	171115067	2.20729e-05
chr6	4	512	171115067	2.99214e-06
chr6	5	451	171115067	2.63565e-06
chr6	6	482	171115067	2.81682e-06
chr6	7	480	171115067	2.80513e-06
chr6	8	340	171115067	1.98697e-06
chr6	9	208	171115067	1.21556e-06
chr6	10	132	171115067	7.71411e-07
chr6	11	95	171115067	5.55182e-07
chr6	12	22	171115067	1.28568e-07
chr6	13	4	171115067	2.33761e-08
chr7	0	157023035	159138663	0.986706
chr7	1	2028932	159138663	0.0127495
chr7	2	79428	159138663	0.000499112
chr7	3	4710	159138663	2.95968e-05
chr7	4	637	159138663	4.0028e-06
chr7	5	198	159138663	1.2442e-06
chr7	6	151	159138663	9.48858e-07
chr7	7	155	159138663	9.73993e-07
chr7	8	143	159138663	8.98587e-07
chr7	9	90	159138663	5.65545e-07
chr7	10	39	159138663	2.45069e-07
chr7	11	35	159138663	2.19934e-07
chr7	12	62	159138663	3.89597e-07
chr7	13	59	159138663	3.70746e-07
chr7	14	30	159138663	1.88515e-07
chr7	15	22	159138663	1.38244e-07
chr7	16	27	159138663	1.69663e-07
chr7	17	55	159138663	3.45611e-07
chr7	18	64	159138663	4.02165e-07
chr7	19	52	159138663	3.26759e-07
chr7	20	23	159138663	1.44528e-07
chr7	21	37	159138663	2.32502e-07
chr7	22	56	159138663	3.51894e-07
chr7	23	60	159138663	3.7703e-07
chr7	24	61	159138663	3.83314e-07
chr7	25	73	159138663	4.58719e-07
chr7	26	74	159138663	4.65003e-07
chr7	27	48	159138663	3.01624e-07
chr7	28	39	159138663	2.45069e-07
chr7	29	33	159138663	2.07366e-07
chr7	30	47	159138663	2.9534e-07
chr7	31	44	159138663	2.76488e-07
chr7	32	35	159138663	2.19934e-07
chr7	33	23	159138663	1.44528e-07
chr7	34	12	159138663	7.54059e-08
chr7	35	6	159138663	3.7703e-08
chr7	36	10	159138663	6.28383e-08
chr7	37	3	159138663	1.88515e-08
chr7	38	1	159138663	6.28383e-09
chr7	39	3	159138663	1.88515e-08
chr7	40	1	159138663	6.28383e-09
chr7	41	3	159138663	1.88515e-08
chr7	42	13	159138663	8.16898e-08
chr7	43	9	159138663	5.65545e-08
chr7	44	5	159138663	3.14191e-08
chr7	45	3	159138663	1.88515e-08
chr7	46	4	159138663	2.51353e-08
chr7	47	8	159138663	5.02706e-08
chr7	48	4	159138663	2.51353e-08
chr7	49	1	159138663	6.28383e-09
chr8	0	144460726	146364022	0.986996
chr8	1	1815590	146364022	0.0124046
chr8	2	80226	146364022	0.000548127
chr8	3	5644	146364022	3.85614e-05
chr8	4	975	146364022	6.66147e-06
chr8	5	475	146364022	3.24533e-06
chr8	6	202	146364022	1.38012e-06
chr8	7	47	146364022	3.21117e-07
chr8	8	27	146364022	1.84472e-07
chr8	9	26	146364022	1.77639e-07
chr8	10	32	146364022	2.18633e-07
chr8	11	12	146364022	8.19874e-08
chr8	12	3	146364022	2.04968e-08
chr8	13	5	146364022	3.41614e-08
chr8	14	23	146364022	1.57142e-07
chr8	15	9	146364022	6.14905e-08
chr9	0	139792399	141213431	0.989937
chr9	1	1363498	141213431	0.00965558
chr9	2	53994	141213431	0.000382357
chr9	3	3032	141213431	2.1471e-05
chr9	4	362	141213431	2.5635e-06
chr9	5	16	141213431	1.13304e-07
chr9	6	13	141213431	9.20592e-08
chr9	7	19	141213431	1.34548e-07
chr9	8	5	141213431	3.54074e-08
chr9	9	29	141213431	2.05363e-07
chr9	10	17	141213431	1.20385e-07
chr9	11	22	141213431	1.55793e-07
chr9	12	12	141213431	8.49778e-08
chr9	13	10	141213431	7.08148e-08
chr9	14	3	141213431	2.12444e-08
chr10	0	132895763	135534747	0.980529
chr10	1	2494665	135534747	0.0184061
chr10	2	128889	135534747	0.000950966
chr10	3	10005	135534747	7.38187e-05
chr10	4	1725	135534747	1.27274e-05
chr10	5	886	135534747	6.53707e-06
chr10	6	489	135534747	3.60793e-06
chr10	7	346	135534747	2.55285e-06
chr10	8	301	135534747	2.22083e-06
chr10	9	218	135534747	1.60844e-06
chr10	10	171	135534747	1.26167e-06
chr10	11	134	135534747	9.88676e-07
chr10	12	150	135534747	1.10673e-06
chr10	13	93	135534747	6.86171e-07
chr10	14	104	135534747	7.67331e-07
chr10	15	124	135534747	9.14894e-07
chr10	16	125	135534747	9.22273e-07
chr10	17	99	135534747	7.3044e-07
chr10	18	58	135534747	4.27935e-07
chr10	19	68	135534747	5.01716e-07
chr10	20	63	135534747	4.64825e-07
chr10	21	83	135534747	6.12389e-07
chr10	22	66	135534747	4.8696e-07
chr10	23	52	135534747	3.83665e-07
chr10	24	32	135534747	2.36102e-07
chr10	25	18	135534747	1.32807e-07
chr10	26	7	135534747	5.16473e-08
chr10	27	7	135534747	5.16473e-08
chr10	28	6	135534747	4.42691e-08
chr11	0	132871907	135006516	0.984189
chr11	1	2038754	135006516	0.0151012
chr11	2	89734	135006516	0.000664664
chr11	3	4818	135006516	3.56872e-05
chr11	4	741	135006516	5.48862e-06
chr11	5	221	135006516	1.63696e-06
chr11	6	111	135006516	8.22183e-07
chr11	7	53	135006516	3.92574e-07
chr11	8	34	135006516	2.5184e-07
chr11	9	28	135006516	2.07397e-07
chr11	10	28	135006516	2.07397e-07
chr11	11	22	135006516	1.62955e-07
chr11	12	4	135006516	2.96282e-08
chr11	13	2	135006516	1.48141e-08
chr11	14	3	135006516	2.22212e-08
chr11	15	2	135006516	1.48141e-08
chr11	16	2	135006516	1.48141e-08
chr11	17	1	135006516	7.40705e-09
chr11	18	1	135006516	7.40705e-09
chr11	19	1	135006516	7.40705e-09
chr11	20	1	135006516	7.40705e-09
chr11	21	2	135006516	1.48141e-08
chr11	22	3	135006516	2.22212e-08
chr11	23	6	135006516	4.44423e-08
chr11	24	12	135006516	8.88846e-08
chr11	25	15	135006516	1.11106e-07
chr11	26	9	135006516	6.66635e-08
chr11	27	1	135006516	7.40705e-09
chr12	0	132456742	133851895	0.989577
chr12	1	1341282	133851895	0.0100206
chr12	2	51235	133851895	0.000382774
chr12	3	2396	133851895	1.79004e-05
chr12	4	240	133851895	1.79303e-06
chr13	0	114200131	115169878	0.99158
chr13	1	931143	115169878	0.00808495
chr13	2	36804	115169878	0.000319563
chr13	3	1701	115169878	1.47695e-05
chr13	4	99	115169878	8.596e-07
chr14	0	106259848	107349540	0.989849
chr14	1	1045947	107349540	0.00974338
chr14	2	42106	107349540	0.000392233
chr14	3	1515	107349540	1.41128e-05
chr14	4	124	107349540	1.15511e-06
chr15	0	101668041	102531392	0.99158
chr15	1	831593	102531392	0.00811062
chr15	2	30143	102531392	0.000293988
chr15	3	1539	102531392	1.501e-05
chr15	4	76	102531392	7.41236e-07
chr16	0	89556962	90354753	0.99117
chr16	1	765652	90354753	0.00847384
chr16	2	29756	90354753	0.000329324
chr16	3	2096	90354753	2.31975e-05
chr16	4	287	90354753	3.17637e-06
chr17	0	80212208	81195210	0.987893
chr17	1	942264	81195210	0.0116049
chr17	2	38194	81195210	0.000470397
chr17	3	2310	81195210	2.845e-05
chr17	4	127	81195210	1.56413e-06
chr17	5	20	81195210	2.4632e-07
chr17	6	9	81195210	1.10844e-07
chr17	7	7	81195210	8.6212e-08
chr17	8	7	81195210	8.6212e-08
chr17	9	3	81195210	3.6948e-08
chr17	10	3	81195210	3.6948e-08
chr17	11	1	81195210	1.2316e-08
chr17	12	5	81195210	6.158e-08
chr17	13	5	81195210	6.158e-08
chr17	14	5	81195210	6.158e-08
chr17	15	3	81195210	3.6948e-08
chr17	16	4	81195210	4.9264e-08
chr17	17	10	81195210	1.2316e-07
chr17	18	16	81195210	1.97056e-07
chr17	19	9	81195210	1.10844e-07
chr18	0	77025604	78077248	0.986531
chr18	1	1004822	78077248	0.0128696
chr18	2	43251	78077248	0.000553951
chr18	3	2676	78077248	3.42737e-05
chr18	4	433	78077248	5.54579e-06
chr18	5	140	78077248	1.7931e-06
chr18	6	90	78077248	1.1527e-06
chr18	7	72	78077248	9.22164e-07
chr18	8	84	78077248	1.07586e-06
chr18	9	28	78077248	3.58619e-07
chr18	10	31	78077248	3.97043e-07
chr18	11	16	78077248	2.04925e-07
chr18	12	1	78077248	1.28078e-08
chr19	0	58390073	59128983	0.987503
chr19	1	707808	59128983	0.0119706
chr19	2	28294	59128983	0.000478513
chr19	3	1611	59128983	2.72455e-05
chr19	4	415	59128983	7.01855e-06
chr19	5	166	59128983	2.80742e-06
chr19	6	100	59128983	1.69122e-06
chr19	7	43	59128983	7.27224e-07
chr19	8	45	59128983	7.61048e-07
chr19	9	50	59128983	8.45609e-07
chr19	10	39	59128983	6.59575e-07
chr19	11	34	59128983	5.75014e-07
chr19	12	78	59128983	1.31915e-06
chr19	13	38	59128983	6.42663e-07
chr19	14	26	59128983	4.39717e-07
chr19	15	19	59128983	3.21331e-07
chr19	16	24	59128983	4.05892e-07
chr19	17	14	59128983	2.36771e-07
chr19	18	7	59128983	1.18385e-07
chr19	19	7	59128983	1.18385e-07
chr19	20	4	59128983	6.76487e-08
chr19	21	5	59128983	8.45609e-08
chr19	22	6	59128983	1.01473e-07
chr19	23	9	59128983	1.5221e-07
chr19	24	8	59128983	1.35297e-07
chr19	25	8	59128983	1.35297e-07
chr19	26	16	59128983	2.70595e-07
chr19	27	11	59128983	1.86034e-07
chr19	28	11	59128983	1.86034e-07
chr19	29	11	59128983	1.86034e-07
chr19	30	3	59128983	5.07365e-08
chr20	0	62210511	63025520	0.987069
chr20	1	783392	63025520	0.0124298
chr20	2	29864	63025520	0.00047384
chr20	3	1652	63025520	2.62116e-05
chr20	4	81	63025520	1.28519e-06
chr20	5	20	63025520	3.17332e-07
chr21	0	47756278	48129895	0.992237
chr21	1	359387	48129895	0.00746702
chr21	2	13450	48129895	0.000279452
chr21	3	710	48129895	1.47517e-05
chr21	4	33	48129895	6.85645e-07
chr21	5	21	48129895	4.36319e-07
chr21	6	16	48129895	3.32434e-07
chr22	0	50988410	51304566	0.993838
chr22	1	305184	51304566	0.00594848
chr22	2	10618	51304566	0.00020696
chr22	3	336	51304566	6.54912e-06
chr22	4	18	51304566	3.50846e-07
chrX	0	152808794	155270560	0.984145
chrX	1	2339437	155270560	0.0150668
chrX	2	108952	155270560	0.000701691
chrX	3	9149	155270560	5.8923e-05
chrX	4	2168	155270560	1.39627e-05
chrX	5	1026	155270560	6.60782e-06
chrX	6	392	155270560	2.52463e-06
chrX	7	240	155270560	1.54569e-06
chrX	8	193	155270560	1.24299e-06
chrX	9	81	155270560	5.2167e-07
chrX	10	31	155270560	1.99651e-07
chrX	11	21	155270560	1.35248e-07
chrX	12	17	155270560	1.09486e-07
chrX	13	14	155270560	9.01652e-08
chrX	14	13	155270560	8.37248e-08
chrX	15	17	155270560	1.09486e-07
chrX	16	14	155270560	9.01652e-08
chrX	17	1	155270560	6.44037e-09
chrY	0	59321977	59373566	0.999131
chrY	1	50218	59373566	0.000845797
chrY	2	1198	59373566	2.01773e-05
chrY	3	70	59373566	1.17898e-06
chrY	4	27	59373566	4.54748e-07
chrY	5	21	59373566	3.53693e-07
chrY	6	31	59373566	5.22118e-07
chrY	7	15	59373566	2.52638e-07
chrY	8	9	59373566	1.51583e-07
chr1_gl000191_random	0	105883	106433	0.994832
chr1_gl000191_random	1	550	106433	0.00516757
chr1_gl000192_random	0	537411	547496	0.98158
chr1_gl000192_random	1	9741	547496	0.0177919
chr1_gl000192_random	2	323	547496	0.000589959
chr1_gl000192_random	3	21	547496	3.83564e-05
chr4_ctg9_hap1	0	588976	590426	0.997544
chr4_ctg9_hap1	1	1450	590426	0.00245585
chr4_gl000193_random	0	187898	189789	0.990036
chr4_gl000193_random	1	1832	189789	0.00965283
chr4_gl000193_random	2	59	189789	0.000310872
chr4_gl000194_random	0	186166	191469	0.972304
chr4_gl000194_random	1	4956	191469	0.0258841
chr4_gl000194_random	2	347	191469	0.0018123
chr6_apd_hap1	0	4619247	4622290	0.999342
chr6_apd_hap1	1	3036	4622290	0.000656817
chr6_apd_hap1	2	7	4622290	1.5144e-06
chr6_cox_hap2	0	4786447	4795371	0.998139
chr6_cox_hap2	1	8848	4795371	0.00184511
chr6_cox_hap2	2	76	4795371	1.58486e-05
chr6_dbb_hap3	0	4602938	4610396	0.998382
chr6_dbb_hap3	1	7416	4610396	0.00160854
chr6_dbb_hap3	2	42	4610396	9.10985e-06
